,sofifaid,Overall
9767,213189.0,65.26
9768,213322.0,65.24
9769,213588.0,64.58
9770,213778.0,65.11
9771,214014.0,65.42
9772,214065.0,65.03
9773,214069.0,65.12
9774,214106.0,64.7
9775,214192.0,64.37
9776,214263.0,64.89
9777,214270.0,65.1
9778,214305.0,64.66
9779,214330.0,64.94
9780,214355.0,64.87
9781,214386.0,63.99
9782,214411.0,64.68
9783,214416.0,65.18
9784,214486.0,62.85
9785,214487.0,64.7
9786,214495.0,64.8
9787,214710.0,65.05
9788,214720.0,64.66
9789,214818.0,64.94
9790,214843.0,64.88
9791,214863.0,64.5
9792,215028.0,65.43
9793,215043.0,64.85
9794,215390.0,64.78
9795,215527.0,64.87
9796,215528.0,64.87
9797,215584.0,64.18
9798,215942.0,64.77
9799,216182.0,64.65
9800,216193.0,65.16
9801,216269.0,65.0
9802,216351.0,65.17
9803,217190.0,64.99
9804,217502.0,66.49
9805,217647.0,65.16
9806,217730.0,64.32
9807,218471.0,64.5
9808,219647.0,65.04
9809,220982.0,64.83
9810,221360.0,61.87
9811,221599.0,65.13
9812,221627.0,64.91
9813,222216.0,65.11
9814,222240.0,65.11
9815,222798.0,64.8
9816,223130.0,65.36
9817,223135.0,65.08
9818,223665.0,65.25
9819,224248.0,64.65
9820,224316.0,64.93
9821,224648.0,64.53
9822,225013.0,65.97
9823,225983.0,66.51
9824,226005.0,64.65
9825,226928.0,64.64
9826,227612.0,65.07
9827,227675.0,65.8
9828,227810.0,65.29
9829,228971.0,63.71
9830,229384.0,64.66
9831,230177.0,65.54
9832,230187.0,64.41
9833,230192.0,65.77
9834,230200.0,65.22
9835,230264.0,63.22
9836,230308.0,64.6
9837,230447.0,65.13
9838,230504.0,63.73
9839,230509.0,64.5
9840,230511.0,64.61
9841,230512.0,63.41
9842,230866.0,64.61
9843,231489.0,64.22
9844,231885.0,64.99
9845,232438.0,64.42
9846,232451.0,64.81
9847,232489.0,64.55
9848,232604.0,64.82
9849,232617.0,65.19
9850,232685.0,63.49
9851,232714.0,63.35
9852,232718.0,63.54
9853,232731.0,64.39
9854,232750.0,64.45
9855,232768.0,64.63
9856,232790.0,65.01
9857,232852.0,65.55
9858,232874.0,65.57
9859,233145.0,65.15
9860,234006.0,65.3
9861,234751.0,65.1
9862,234839.0,65.26
9863,235451.0,64.87
9864,235511.0,67.04
9865,236166.0,63.44
9866,236168.0,65.09
9867,236174.0,64.43
9868,236198.0,64.61
9869,236503.0,64.92
9870,237745.0,64.44
9871,237780.0,65.28
9872,237784.0,64.32
9873,238595.0,63.67
9874,238599.0,64.98
9875,238643.0,64.75
9876,238649.0,64.15
9877,238979.0,64.88
9878,239135.0,64.49
9879,239724.0,64.86
9880,241043.0,65.93
9881,243553.0,64.78
9882,243617.0,65.09
9883,244357.0,64.92
9884,246334.0,65.61
9885,246864.0,65.06
9886,247061.0,64.29
9887,247184.0,63.87
9888,247378.0,64.95
9889,247763.0,65.14
9890,247968.0,65.05
9891,248056.0,65.61
9892,248833.0,64.38
9893,251044.0,65.16
9894,251818.0,64.95
9895,252368.0,64.62
9896,246669.0,65.01
9897,245999.0,65.01
9898,247377.0,65.74
9899,242602.0,64.06
9900,252001.0,63.59
9901,233510.0,65.21
9902,240273.0,65.23
9903,241173.0,65.05
9904,242654.0,64.93
9905,244497.0,65.5
9906,248805.0,65.07
9907,235266.0,65.38
9908,241810.0,65.49
9909,243652.0,65.42
9910,245023.0,65.18
9911,245132.0,65.5
9912,233276.0,65.61
9913,238071.0,64.95
9914,239838.0,65.37
9915,240097.0,65.6
9916,240317.0,65.33
9917,240661.0,65.23
9918,242343.0,66.29
9919,242534.0,65.83
9920,243275.0,65.72
9921,244364.0,64.95
9922,245290.0,65.29
9923,246785.0,65.05
9924,247508.0,64.85
9925,252144.0,64.02
9926,252154.0,64.93
9927,228646.0,65.62
9928,233447.0,65.34
9929,234317.0,64.97
9930,235824.0,65.61
9931,236600.0,65.6
9932,236914.0,65.9
9933,238511.0,65.41
9934,240442.0,65.21
9935,240783.0,64.81
9936,241929.0,66.14
9937,242794.0,65.29
9938,242999.0,65.78
9939,244676.0,63.73
9940,245331.0,65.07
9941,245351.0,65.47
9942,245715.0,65.63
9943,246081.0,65.24
9944,247174.0,65.73
9945,247249.0,65.11
9946,233885.0,66.4
9947,235563.0,65.12
9948,236308.0,65.84
9949,236837.0,65.18
9950,239367.0,64.96
9951,239701.0,65.22
9952,239986.0,65.29
9953,240611.0,65.25
9954,240859.0,65.39
9955,241071.0,65.9
9956,241704.0,65.99
9957,242110.0,65.13
9958,246157.0,64.66
9959,246423.0,64.89
9960,246787.0,65.12
9961,247040.0,66.11
9962,248174.0,65.07
9963,252033.0,63.73
9964,252558.0,64.96
9965,225809.0,66.09
9966,231484.0,65.48
9967,233743.0,64.44
9968,233887.0,64.92
9969,235855.0,64.97
9970,237522.0,64.23
9971,238461.0,64.63
9972,238743.0,65.95
9973,239949.0,65.51
9974,239997.0,65.35
9975,240209.0,64.12
9976,240513.0,64.63
9977,240694.0,63.99
9978,242577.0,63.93
9979,243378.0,65.58
9980,244973.0,64.04
9981,245251.0,64.09
9982,246816.0,63.95
9983,247370.0,63.95
9984,251145.0,64.49
9985,252179.0,63.74
9986,228410.0,64.0
9987,228651.0,64.94
9988,229349.0,65.06
9989,229910.0,65.04
9990,233017.0,65.33
9991,235980.0,64.53
9992,236515.0,63.86
9993,236586.0,64.9
9994,236678.0,64.95
9995,236918.0,64.83
9996,238263.0,65.49
9997,239215.0,65.0
9998,239999.0,64.48
9999,240797.0,64.23
10000,241006.0,65.0
10001,246562.0,64.45
10002,247912.0,63.96
10003,251241.0,64.96
10004,220894.0,65.37
10005,221346.0,65.17
10006,223007.0,65.24
10007,225482.0,65.22
10008,229725.0,64.97
10009,229727.0,65.43
10010,229760.0,64.57
10011,230674.0,63.71
10012,231258.0,64.81
10013,231743.0,64.92
10014,234249.0,64.48
10015,235167.0,64.91
10016,235689.0,64.86
10017,235937.0,64.83
10018,236492.0,64.66
10019,237490.0,64.16
10020,237499.0,64.95
10021,239145.0,65.14
10022,239629.0,64.74
10023,239805.0,65.41
10024,240959.0,64.81
10025,241688.0,64.5
10026,241887.0,64.19
10027,242195.0,64.44
10028,242562.0,64.34
10029,243641.0,64.28
10030,243705.0,64.66
10031,244851.0,64.79
10032,245228.0,64.1
10033,245459.0,63.77
10034,245732.0,63.72
10035,246279.0,65.15
10036,247112.0,64.22
10037,248018.0,63.47
10038,252162.0,64.25
10039,252577.0,64.02
10040,220140.0,65.66
10041,220807.0,64.6
10042,221281.0,65.66
10043,222466.0,64.86
10044,224130.0,64.42
10045,224297.0,64.62
10046,225511.0,64.51
10047,227329.0,64.82
10048,227920.0,64.31
10049,228318.0,64.4
10050,231614.0,64.69
10051,232057.0,64.87
10052,235244.0,64.73
10053,235268.0,64.33
10054,235662.0,64.28
10055,236028.0,64.45
10056,236629.0,64.53
10057,236822.0,64.13
10058,236843.0,64.27
10059,237424.0,65.04
10060,238194.0,64.81
10061,238320.0,64.37
10062,238786.0,64.43
10063,239312.0,64.63
10064,239353.0,64.07
10065,239506.0,64.76
10066,239945.0,64.57
10067,240729.0,64.2
10068,241128.0,64.04
10069,241140.0,64.68
10070,241538.0,64.13
10071,241871.0,64.86
10072,242163.0,64.21
10073,242551.0,64.41
10074,243619.0,63.94
10075,243698.0,63.43
10076,243854.0,63.79
10077,244183.0,64.45
10078,244235.0,64.09
10079,244403.0,63.4
10080,244530.0,64.56
10081,244779.0,63.63
10082,244948.0,64.36
10083,245089.0,64.28
10084,246256.0,64.13
10085,246927.0,64.53
10086,247480.0,63.92
10087,247793.0,64.82
10088,247972.0,64.24
10089,251446.0,63.68
10090,251885.0,64.0
10091,252079.0,64.73
10092,212513.0,64.91
10093,215211.0,64.61
10094,216461.0,65.11
10095,222156.0,64.13
10096,222477.0,64.16
10097,223186.0,64.95
10098,224017.0,64.71
10099,224460.0,64.61
10100,224826.0,64.6
10101,225101.0,64.19
10102,225125.0,64.49
10103,225948.0,64.69
10104,228375.0,64.66
10105,228419.0,64.4
10106,228544.0,64.77
10107,228763.0,64.55
10108,229843.0,64.74
10109,230125.0,64.31
10110,230145.0,64.47
10111,231109.0,64.69
10112,232250.0,64.68
10113,232871.0,65.21
10114,234430.0,64.69
10115,234843.0,64.19
10116,235303.0,63.57
10117,235432.0,64.63
10118,235496.0,64.56
10119,235519.0,64.19
10120,236351.0,65.15
10121,236507.0,64.17
10122,237331.0,64.21
10123,238269.0,64.43
10124,239191.0,64.65
10125,239268.0,64.79
10126,239369.0,64.15
10127,239608.0,64.91
10128,239975.0,65.1
10129,240024.0,63.36
10130,240434.0,64.67
10131,241190.0,64.45
10132,241273.0,64.59
10133,241573.0,64.1
10134,241585.0,64.02
10135,241659.0,64.33
10136,242045.0,64.31
10137,242069.0,64.25
10138,243713.0,64.14
10139,244400.0,64.82
10140,244419.0,64.8
10141,244528.0,63.86
10142,245750.0,64.34
10143,245986.0,64.83
10144,246057.0,64.46
10145,246275.0,64.01
10146,247495.0,64.19
10147,248041.0,65.28
10148,248058.0,64.22
10149,251831.0,64.36
10150,252088.0,64.84
10151,252523.0,63.89
10152,206165.0,65.37
10153,213376.0,64.65
10154,214041.0,64.55
10155,220019.0,64.88
10156,220912.0,64.16
10157,222329.0,64.26
10158,222611.0,64.62
10159,224093.0,64.56
10160,224204.0,64.27
10161,224859.0,63.99
10162,226679.0,64.79
10163,227287.0,64.44
10164,227398.0,64.95
10165,228518.0,64.55
10166,228638.0,64.34
10167,228833.0,64.57
10168,228894.0,64.38
10169,229236.0,64.18
10170,229367.0,63.92
10171,229472.0,64.49
10172,231356.0,63.92
10173,231575.0,66.99
10174,231951.0,64.49
10175,232117.0,64.09
10176,233114.0,63.69
10177,233157.0,64.64
10178,233880.0,64.24
10179,234239.0,64.45
10180,234382.0,65.19
10181,234991.0,64.2
10182,235213.0,64.66
10183,235456.0,64.06
10184,235989.0,64.26
10185,236399.0,64.83
10186,236427.0,64.17
10187,236571.0,63.14
10188,237115.0,65.11
10189,237218.0,64.97
10190,238495.0,64.17
10191,240942.0,63.93
10192,240953.0,63.95
10193,240992.0,64.71
10194,241312.0,64.25
10195,242542.0,64.08
10196,242969.0,64.31
10197,243210.0,63.79
10198,243276.0,63.53
10199,243571.0,63.35
10200,245540.0,64.65
10201,246836.0,63.89
10202,246951.0,64.46
10203,251343.0,63.9
10204,251591.0,62.7
10205,251996.0,64.88
10206,252053.0,64.68
10207,252095.0,63.35
10208,252746.0,64.03
10209,206524.0,64.79
10210,211987.0,63.95
10211,212170.0,64.3
10212,213670.0,64.11
10213,213959.0,64.51
10214,214942.0,64.2
10215,215412.0,64.22
10216,215489.0,64.61
10217,215570.0,65.02
10218,215855.0,63.75
10219,219449.0,64.52
10220,219950.0,64.08
10221,220383.0,64.11
10222,220517.0,64.14
10223,220665.0,64.38
10224,222369.0,64.25
10225,222382.0,64.45
10226,222396.0,64.79
10227,222405.0,65.07
10228,223097.0,64.4
10229,223813.0,63.95
10230,223852.0,63.86
10231,224129.0,63.35
10232,224300.0,64.0
10233,224407.0,64.14
10234,224470.0,66.21
10235,224566.0,63.97
10236,224761.0,63.73
10237,224998.0,64.15
10238,225014.0,64.35
10239,225075.0,64.47
10240,225090.0,64.23
10241,225542.0,64.15
10242,225722.0,64.0
10243,225864.0,64.56
10244,226116.0,64.19
10245,226206.0,64.16
10246,226759.0,64.13
10247,227832.0,63.75
10248,228299.0,64.48
10249,228733.0,64.0
10250,228983.0,63.57
10251,229907.0,63.51
10252,229998.0,63.14
10253,232479.0,64.1
10254,232671.0,64.22
10255,232901.0,63.54
10256,233417.0,64.77
10257,233878.0,64.01
10258,235095.0,64.18
10259,235197.0,63.61
10260,235295.0,64.62
10261,235442.0,63.1
10262,236304.0,63.61
10263,237116.0,63.77
10264,237143.0,64.24
10265,237893.0,62.8
10266,238126.0,64.97
10267,238780.0,64.01
10268,240452.0,64.4
10269,240646.0,64.01
10270,241924.0,64.21
10271,241967.0,64.3
10272,242350.0,64.12
10273,243009.0,63.82
10274,244940.0,62.96
10275,245543.0,64.36
10276,246389.0,64.43
10277,246771.0,64.21
10278,246862.0,63.59
10279,248831.0,63.93
10280,248872.0,64.49
10281,250842.0,63.32
10282,250883.0,63.81
10283,251207.0,64.36
10284,251450.0,63.74
10285,251754.0,63.37
10286,252683.0,63.34
10287,204499.0,64.72
10288,204502.0,65.35
10289,208834.0,64.72
10290,211362.0,63.53
10291,212736.0,64.79
10292,212990.0,64.94
10293,213695.0,65.06
10294,214658.0,65.17
10295,215598.0,64.72
10296,216322.0,64.66
10297,220038.0,64.22
10298,220965.0,64.69
10299,221322.0,63.94
10300,221502.0,64.13
10301,222387.0,65.09
10302,222583.0,63.58
10303,223175.0,64.12
10304,224099.0,64.52
10305,224191.0,63.76
10306,224446.0,64.52
10307,225590.0,64.44
10308,226232.0,64.3
10309,226737.0,64.55
10310,227738.0,63.88
10311,229428.0,64.73
10312,229894.0,64.81
10313,229968.0,64.17
10314,231197.0,64.53
10315,232107.0,63.66
10316,232498.0,64.64
10317,232764.0,63.24
10318,234741.0,63.71
10319,234785.0,64.12
10320,235465.0,64.14
10321,238097.0,63.89
10322,238923.0,64.91
10323,239458.0,63.81
10324,239476.0,63.72
10325,239921.0,64.21
10326,239944.0,64.8
10327,240341.0,64.15
10328,240891.0,64.15
10329,241067.0,64.17
10330,241191.0,64.49
10331,242019.0,64.13
10332,242707.0,63.23
10333,243881.0,64.82
10334,244208.0,64.61
10335,244902.0,64.6
10336,245438.0,64.17
10337,245550.0,64.76
10338,245694.0,64.46
10339,245785.0,63.85
10340,246808.0,63.44
10341,247935.0,63.98
10342,247974.0,64.09
10343,248075.0,63.63
10344,251412.0,64.25
10345,252795.0,63.21
10346,252863.0,63.99
10347,202803.0,64.79
10348,203215.0,64.62
10349,204354.0,64.93
10350,204881.0,64.42
10351,206086.0,64.93
10352,206134.0,64.51
10353,206430.0,64.3
10354,206555.0,63.96
10355,207716.0,64.53
10356,209002.0,64.27
10357,209852.0,64.45
10358,209954.0,64.83
10359,210381.0,64.36
10360,210389.0,64.37
10361,211214.0,64.11
10362,211581.0,64.49
10363,212237.0,64.32
10364,212753.0,64.07
10365,212754.0,64.52
10366,213009.0,64.55
10367,213635.0,64.5
10368,214099.0,64.54
10369,214339.0,64.9
10370,214762.0,64.41
10371,215112.0,64.07
10372,215495.0,64.41
10373,216280.0,64.81
10374,216484.0,64.4
10375,219967.0,63.62
10376,220881.0,64.17
10377,221631.0,64.19
10378,221988.0,64.62
10379,223427.0,64.74
10380,223445.0,64.53
10381,223792.0,64.42
10382,223993.0,64.46
10383,224213.0,64.03
10384,224243.0,63.9
10385,224267.0,64.19
10386,224305.0,64.55
10387,224832.0,64.7
10388,225735.0,64.39
10389,227744.0,63.37
10390,229508.0,63.78
10391,229969.0,63.4
10392,230121.0,64.43
10393,231123.0,64.01
10394,231392.0,63.43
10395,233088.0,64.57
10396,233160.0,64.52
10397,234918.0,64.3
10398,234927.0,64.19
10399,235115.0,63.9
10400,236307.0,63.98
10401,236991.0,64.1
10402,238223.0,64.14
10403,238752.0,64.18
10404,238805.0,64.22
10405,238936.0,64.0
10406,239492.0,64.35
10407,239611.0,64.33
10408,239754.0,64.07
10409,240195.0,64.76
10410,242002.0,64.31
10411,242050.0,64.04
10412,242159.0,64.41
10413,243733.0,63.72
10414,244350.0,64.56
10415,244482.0,63.82
10416,250845.0,64.13
10417,250962.0,64.47
10418,251776.0,64.14
10419,252091.0,64.81
10420,252711.0,64.16
10421,202457.0,63.95
10422,202693.0,65.0
10423,202799.0,64.3
10424,203396.0,65.98
10425,204816.0,64.12
10426,210726.0,64.5
10427,210798.0,64.28
10428,211053.0,63.97
10429,211565.0,64.61
10430,214024.0,64.3
10431,219492.0,64.39
10432,220385.0,64.75
10433,220670.0,64.09
10434,220889.0,64.13
10435,221270.0,64.3
10436,221620.0,64.24
10437,221709.0,64.14
10438,221986.0,64.21
10439,222052.0,64.56
10440,222164.0,63.97
10441,222435.0,64.29
10442,222661.0,64.13
10443,226924.0,64.11
10444,227819.0,64.44
10445,228513.0,63.94
10446,228932.0,63.99
10447,230623.0,64.34
10448,231498.0,64.08
10449,231821.0,64.28
10450,231976.0,64.39
10451,232787.0,64.25
10452,236850.0,64.37
10453,238986.0,64.22
10454,239211.0,64.18
10455,239505.0,64.03
10456,241139.0,64.46
10457,242739.0,63.84
10458,243745.0,64.25
10459,244040.0,64.09
10460,244259.0,63.68
10461,244343.0,64.2
10462,246939.0,64.19
10463,248057.0,63.76
10464,248101.0,64.02
10465,250857.0,64.18
10466,250881.0,63.76
10467,250917.0,64.03
10468,251055.0,63.85
10469,252081.0,64.62
10470,252329.0,63.08
10471,193166.0,65.62
10472,201132.0,64.95
10473,202168.0,64.22
10474,202464.0,64.77
10475,204664.0,63.78
10476,206202.0,65.1
10477,208764.0,64.67
10478,209625.0,64.73
10479,209636.0,63.94
10480,210044.0,64.75
10481,211144.0,63.82
10482,212099.0,63.78
10483,212165.0,64.6
10484,212356.0,64.53
10485,213027.0,64.16
10486,213271.0,64.35
10487,213368.0,64.32
10488,213984.0,64.12
10489,214054.0,64.06
10490,214081.0,63.99
10491,214254.0,64.06
10492,214285.0,64.6
10493,214362.0,64.04
10494,216227.0,64.4
10495,216493.0,64.45
10496,216503.0,63.97
10497,216508.0,64.16
10498,216524.0,64.97
10499,216823.0,64.46
10500,218470.0,64.52
10501,219527.0,64.11
10502,221530.0,63.65
10503,221556.0,64.44
10504,221632.0,64.22
10505,221656.0,64.31
10506,221772.0,64.25
10507,221934.0,65.29
10508,224050.0,63.48
10509,224327.0,64.07
10510,224375.0,64.57
10511,224570.0,64.48
10512,225121.0,64.68
10513,226781.0,64.52
10514,227686.0,64.15
10515,228624.0,64.17
10516,231303.0,64.37
10517,231688.0,64.28
10518,231828.0,64.56
10519,232332.0,64.76
10520,232496.0,63.78
10521,233463.0,64.05
10522,233545.0,67.53
10523,234489.0,64.22
10524,234890.0,64.18
10525,235252.0,64.26
10526,235345.0,64.19
10527,235950.0,64.21
10528,236859.0,64.66
10529,237177.0,64.31
10530,237217.0,64.07
10531,237754.0,64.52
10532,238559.0,64.41
10533,239654.0,64.07
10534,239749.0,64.55
10535,241131.0,68.54
10536,242395.0,64.24
10537,243660.0,64.41
10538,245003.0,64.3
10539,246443.0,64.93
10540,246561.0,64.22
10541,248775.0,63.98
10542,251121.0,63.84
10543,252589.0,64.07
10544,192319.0,64.28
10545,200928.0,64.93
10546,201353.0,64.72
10547,201901.0,64.97
10548,202444.0,64.76
10549,204297.0,64.53
10550,205596.0,64.46
10551,205956.0,64.38
10552,206054.0,64.55
10553,206489.0,64.55
10554,207427.0,65.44
10555,208246.0,64.74
10556,208304.0,64.8
10557,208752.0,64.14
10558,208806.0,64.77
10559,211463.0,64.45
10560,211900.0,64.45
10561,214150.0,63.84
10562,214231.0,64.67
10563,214341.0,64.82
10564,219782.0,64.59
10565,219984.0,64.88
10566,221373.0,64.27
10567,221567.0,65.14
10568,221647.0,65.11
10569,222158.0,64.13
10570,222506.0,64.87
10571,224677.0,64.44
10572,225386.0,63.84
10573,227561.0,64.23
10574,227859.0,64.65
10575,228645.0,64.08
10576,228704.0,64.16
10577,229362.0,64.12
10578,231514.0,64.2
10579,232195.0,64.32
10580,236232.0,64.59
10581,237397.0,64.45
10582,237747.0,64.15
10583,238385.0,64.07
10584,239957.0,64.22
10585,240446.0,64.49
10586,243968.0,63.95
10587,243983.0,64.76
10588,245623.0,63.96
10589,248028.0,63.98
10590,250781.0,64.98
10591,251019.0,64.18
10592,186494.0,65.3
10593,187093.0,64.34
10594,189910.0,64.28
10595,190504.0,64.69
10596,193124.0,64.47
10597,193594.0,64.43
10598,193771.0,64.3
10599,194759.0,64.96
10600,197904.0,64.28
10601,198785.0,64.51
10602,199245.0,64.25
10603,199440.0,64.58
10604,199754.0,64.1
10605,199830.0,68.27
10606,199891.0,64.53
10607,199916.0,64.65
10608,200670.0,64.03
10609,200701.0,64.33
10610,201026.0,64.55
10611,201873.0,64.23
10612,201958.0,64.5
10613,202514.0,64.22
10614,202866.0,64.34
10615,203048.0,64.07
10616,203287.0,64.73
10617,203331.0,64.14
10618,203815.0,64.66
10619,203930.0,64.78
10620,204033.0,63.57
10621,204420.0,64.27
10622,204492.0,64.31
10623,205019.0,63.9
10624,205119.0,64.26
10625,209193.0,64.07
10626,209367.0,63.96
10627,209784.0,64.09
10628,212950.0,64.48
10629,213110.0,64.13
10630,213428.0,64.43
10631,214104.0,63.96
10632,216359.0,64.57
10633,216444.0,64.21
10634,220452.0,64.42
10635,221316.0,64.4
10636,221580.0,64.16
10637,223607.0,64.07
10638,224152.0,64.22
10639,225063.0,64.18
10640,226801.0,64.45
10641,227223.0,63.87
10642,229083.0,64.16
10643,230777.0,63.82
10644,231502.0,64.44
10645,231704.0,64.31
10646,232166.0,63.99
10647,232991.0,64.8
10648,234516.0,63.98
10649,235089.0,64.29
10650,237494.0,64.04
10651,238594.0,64.63
10652,238686.0,64.36
10653,238961.0,63.99
10654,240035.0,63.88
10655,241970.0,63.98
10656,242692.0,64.34
10657,243950.0,63.96
10658,244054.0,64.07
10659,246324.0,64.34
10660,247290.0,64.18
10661,247853.0,64.21
10662,248781.0,63.96
10663,250939.0,65.45
10664,251408.0,64.01
10665,49511.0,61.03
10666,51694.0,63.88
10667,53655.0,62.19
10668,105827.0,61.66
10669,107084.0,63.41
10670,111590.0,65.21
10671,118794.0,64.53
10672,122066.0,62.61
10673,125586.0,64.18
10674,138920.0,63.47
10675,140442.0,62.02
10676,144050.0,63.58
10677,144415.0,64.8
10678,147825.0,62.41
10679,148564.0,63.28
10680,148731.0,63.0
10681,151376.0,63.52
10682,152126.0,61.27
10683,152456.0,63.84
10684,152483.0,63.25
10685,152603.0,61.11
10686,154860.0,62.24
10687,155264.0,63.51
10688,155422.0,62.91
10689,155567.0,63.54
10690,155998.0,63.59
10691,156165.0,64.11
10692,156313.0,63.35
10693,156321.0,63.53
10694,156478.0,63.54
10695,156507.0,65.75
10696,157018.0,63.68
10697,157482.0,64.09
10698,158716.0,64.48
10699,158937.0,64.73
10700,162365.0,64.37
10701,162901.0,64.9
10702,162952.0,63.72
10703,163342.0,63.97
10704,163351.0,61.37
10705,163634.0,63.86
10706,163796.0,64.69
10707,163865.0,63.41
10708,164465.0,64.07
10709,165269.0,63.76
10710,167919.0,64.53
10711,168879.0,61.93
10712,168913.0,65.97
10713,169069.0,62.8
10714,169461.0,64.42
10715,169479.0,63.84
10716,169578.0,63.75
10717,169609.0,64.33
10718,169619.0,63.78
10719,169909.0,63.67
10720,170082.0,63.92
10721,170286.0,63.9
10722,170785.0,63.56
10723,171391.0,64.79
10724,172872.0,64.34
10725,173227.0,64.77
10726,173480.0,63.5
10727,173484.0,64.51
10728,174572.0,64.23
10729,175316.0,64.31
10730,175866.0,63.6
10731,175963.0,63.98
10732,176645.0,65.32
10733,176902.0,63.63
10734,176922.0,64.98
10735,177568.0,64.74
10736,177696.0,64.9
10737,178022.0,64.86
10738,178187.0,64.6
10739,178312.0,64.58
10740,178479.0,64.86
10741,178768.0,63.85
10742,179636.0,64.25
10743,179856.0,64.14
10744,179903.0,64.69
10745,180400.0,63.17
10746,180740.0,61.22
10747,181149.0,64.0
10748,181298.0,63.71
10749,181468.0,63.83
10750,181477.0,63.65
10751,181733.0,64.41
10752,182047.0,64.71
10753,182427.0,63.8
10754,182944.0,66.03
10755,183007.0,63.6
10756,183023.0,61.27
10757,183344.0,64.48
10758,183347.0,64.17
10759,183449.0,63.14
10760,183499.0,63.66
10761,183517.0,65.76
10762,183597.0,65.35
10763,183712.0,62.26
10764,184001.0,64.76
10765,184334.0,64.4
10766,184764.0,63.97
10767,185038.0,63.6
10768,185119.0,63.98
10769,185137.0,64.07
10770,185438.0,64.75
10771,186112.0,64.01
10772,186122.0,63.85
10773,186126.0,65.01
10774,186198.0,64.31
10775,186558.0,65.11
10776,186721.0,63.93
10777,187113.0,64.18
10778,187225.0,63.94
10779,187296.0,64.16
10780,187634.0,63.0
10781,188490.0,64.21
10782,188807.0,63.89
10783,188978.0,63.38
10784,189008.0,64.11
10785,189013.0,64.11
10786,189237.0,63.95
10787,189387.0,64.17
10788,189721.0,64.33
10789,189808.0,64.01
10790,189836.0,63.8
10791,189865.0,64.49
10792,189868.0,63.57
10793,190180.0,63.69
10794,190201.0,63.93
10795,190247.0,64.33
10796,190425.0,64.07
10797,190454.0,64.02
10798,190457.0,64.77
10799,190490.0,64.14
10800,190665.0,64.05
10801,190807.0,64.07
10802,190937.0,63.86
10803,191669.0,63.62
10804,192237.0,64.48
10805,192471.0,63.78
10806,192473.0,63.98
10807,192528.0,63.69
10808,192853.0,64.33
10809,192962.0,63.11
10810,192970.0,64.42
10811,193087.0,63.63
10812,193123.0,63.53
10813,193173.0,64.37
10814,193187.0,64.0
10815,193268.0,64.37
10816,193557.0,64.0
10817,193574.0,65.39
10818,193638.0,64.2
10819,193958.0,64.21
10820,194035.0,64.81
